word,cefr_level,speaker_id,scenario_id,pitch_mean,pitch_std,pitch_contour_slope,energy_rms,duration_seconds,speech_rate,response_time_ms,lexical_diversity,grammar_error_rate,pronunciation_accuracy,pause_ratio,filler_words_rate,wpm_consistency,asr_confidence,semantic_relevance,whisper_feat_1,whisper_feat_2,whisper_feat_3,user_prior_score,prosody_similarity
accidentally,B2,SPK_134,ordering_food,161.7922686037824,20.030746935855625,0.576163650546725,0.1316196525533738,1.679036437002313,2.941388191523025,237.93219870181883,0.6575961588480101,0.1384989825532047,74.03359053083163,0.2716045084673251,0.0793500275775695,67.20089784439004,0.8408595232191282,65.49066596029645,4.437343043797555,1.8363509725736575,-0.3287449250393472,64.06220627236006,65.34594594225457
accidentally,B2,SPK_080,job_interview,169.12102677045462,30.085320645328665,0.3088446880430932,0.1487822927652345,2.1068985481240015,2.91933123599037,1082.659055355679,0.5783258340571783,0.1441180780232513,81.65056678254868,0.2326987095320392,0.1315415620402733,65.36305232763095,0.8872703095305836,55.44810056411894,7.199714140419509,1.9937977613781672,-0.929845725110094,65.13862473184001,62.62817645900457
accommodate,B2,SPK_149,oral_exam,159.41604110429725,25.567216021610182,0.2781632646838807,0.1355007975933746,2.393876060330802,3.431716599840436,989.8950921035384,0.5816158635471067,0.1658971450499347,77.20735213486515,0.2489078184196027,0.086334640818536,70.34030649285094,0.775759864298655,69.61643152061262,6.2117084801423434,1.0280988570686436,-1.290849118301393,78.76936261994886,69.32541058278507
accommodate,B2,SPK_113,academic_consultation,182.4360478677804,19.51671053791845,0.2601295270329481,0.1177983075086024,2.364662936396362,3.5685398411945988,1312.6420012512897,0.7128687480344408,0.13829631000678,81.99749626752075,0.2243802626092326,0.1083679038495049,65.85225916427316,0.8231342698443436,71.7091735791841,6.22212860568497,2.1710171385097534,0.072034270122629,68.89569132569635,67.36143747289238
accommodation,B2,SPK_017,post_office,139.72895005538243,20.113543845957395,0.6800620861916638,0.1102931716308581,1.981235606927224,3.4146611010109145,1256.4260386657493,0.683137198639904,0.1598814305741745,74.21602455715269,0.1931275733303262,0.1350266730391097,71.06392096694718,0.8074583491772476,81.62555313479247,5.05623000940066,2.8558877720816076,1.7320018759208673,61.85185415695886,78.4227210246499
accommodation,B2,SPK_118,shopping,171.63103442686938,23.889317329622955,0.8545450165513077,0.14264078704147,2.491981779136885,2.836679147613678,900.3666382893333,0.5932591694179785,0.0650306431478763,82.87131111064404,0.2295419777779907,0.0897919985133338,74.26342020375078,0.8456249776110758,68.43380133674977,4.497398332390982,3.146187407314403,-0.2881548756879581,69.41866993410667,57.7260430528868
accompany,B2,SPK_141,airport,171.72473531987063,30.3964893405975,0.6687197966889787,0.1060181777151569,2.517809896981542,2.5130017063436965,824.9616529064373,0.6588431780559916,0.1119368394165622,79.36683372985962,0.2494646153738784,0.1157283346479008,70.45480586783134,0.7729925542781643,82.82501460938609,4.004303257310055,3.060010593117118,1.148197621178029,68.30135999198026,64.14954744445481
accompany,B2,SPK_128,pharmacy_clinic,144.2711916605051,23.06842634705161,0.6990214130062986,0.1374107993081534,2.615652841273122,3.3366516877476458,746.1221605054367,0.6027492868430414,0.1401659547115522,82.08435890010205,0.2939961980367153,0.0878378891046361,75.59872320806316,0.8793522055859487,63.10334583769582,5.986747135799774,4.03894082734419,2.1000690716973285,68.84746752663996,72.89139741009959
accomplish,B2,SPK_014,assignment_presentation,167.83851461347078,27.191210692197664,0.6689550291493408,0.1535209954139531,2.3575752363847844,3.688798848389401,692.1864625768186,0.6403511402035226,0.176912068481494,71.7487675093984,0.2229009737201134,0.1184349458215458,75.36347183941692,0.7762487296171877,67.67044797815888,3.319217937349661,3.380484999520572,-0.2047050861364253,81.33724728608506,71.64880195232017
accomplish,B2,SPK_055,inviting,166.49200008459331,24.443284380535214,0.8768611364867478,0.1198342098970192,2.277458615691476,3.2262375382732715,1232.568626586065,0.5547409263356333,0.1436527821072893,73.91287411989418,0.272130907558038,0.0951248011527908,59.17538596145628,0.8384788801343742,73.88915816277495,3.92091969152057,1.7616561398569974,-1.049098180070122,73.18479953231098,78.05772625973447
accomplishment,C1,SPK_145,customer_service,170.35007715415767,31.083461124142183,0.5817682621383399,0.1116975345497486,2.3215121237962024,3.0493233837447673,959.4975774790428,0.8205328436126691,0.1403937505525187,87.6744675173717,0.1766635057652748,0.0539819648697174,70.59876973978534,0.7196891445250728,83.55084610406337,5.897164479775601,2.1092161664531273,3.1424251881878305,76.79924435121927,79.1676928777052
accomplishment,C1,SPK_070,cultural_etiquette,162.6609758711564,18.00274896939945,0.4919383236546312,0.1643887133709695,1.8183753009014711,3.218558154792121,512.6873515119605,0.603808875929513,0.0755939287755894,87.57043056476266,0.2069566433533505,0.0766149823188738,79.77438878944102,0.835550925628542,62.41690690189222,6.7837187818145654,2.2711245737846513,1.41747457914577,74.79331503514756,76.10400663151871
accordingly,C1,SPK_079,airport,166.08163484894433,15.747236765213373,0.6324664665720738,0.1376648840896159,2.12780803456375,4.877243027137944,854.6882270914216,0.6748925369942889,0.0772092721138337,89.74222854598378,0.2045308164215105,0.0512344404336526,84.51537360745122,0.8265927957230503,92.98638220974036,7.0800480657146485,0.7526781043412489,3.0248130893880902,76.54284408421923,84.82218940097776
accordingly,C1,SPK_012,giving_advice,173.37253185877532,17.52552266226576,0.6183348947050177,0.1318426399677969,2.2109291043456696,3.086729028828077,673.3932437217081,0.7253797350664956,0.1306823444042012,80.02719736295722,0.1779723371387875,0.0988857928436456,73.84395829780414,0.9171192571987062,77.92730740218995,6.303122961591844,1.5675223025093703,1.5070235572747137,79.11909455577916,71.8210417254856
account,B1,SPK_097,ordering_food,153.62065278349252,20.97115490056985,0.5725659111427768,0.1129375313426033,2.7143939762889837,2.6284628257478246,808.015871557887,0.6249907158233754,0.1921027326632326,69.16519512223378,0.3027911685399519,0.1508403896632587,64.25776998482561,0.7649057747404723,65.94906000005899,2.540908936445414,4.457091996987022,3.86487937575405,51.72771300004821,68.86911063899196
account,B1,SPK_023,class_discussion,137.56090686396854,30.975411730345257,0.4845465197904176,0.1567539704450362,2.6151801745161785,2.8542178368634517,1233.1086617455533,0.5125960204918834,0.2058402243298406,66.39309680962607,0.2839173302193332,0.1404852935528633,63.94482855708722,0.8188765620407471,75.00692938547165,4.0125460010538365,1.663884686321378,4.100677575695486,66.22946088557114,53.46600922542355
accountability,C1,SPK_145,group_project,182.15357277967524,24.669843126557247,0.3181865162092602,0.1650269799722048,2.309079117411974,3.8601527154885074,538.4219035587168,0.7290081669822831,0.0388536433760302,72.61504396233474,0.20563313706111,0.1020119521352262,80.51762088559047,0.8568276968027927,76.49972703956101,5.057434608556934,0.9781390962046936,2.3373475746115555,72.51822213759498,84.00469483068622
accountability,C1,SPK_019,ordering_food,178.78982092565835,19.89297826938004,0.5989070879280427,0.1284056984824408,2.3358057935275363,3.341691459745373,552.324044233817,0.7255118847389096,0.0334439984393664,82.51866278245559,0.1357449197756328,0.0955846806862721,85.30066357665349,0.8168024389289597,81.42650369978797,6.899135713687492,2.1024692225017834,2.171560667177313,81.87443740449197,72.80534950463685
accountable,C1,SPK_012,voicemail,168.72213367884643,26.647513210432763,0.3608970298714138,0.1471510694820435,2.590079051912972,3.800437667975938,827.3954041496859,0.7800627655540284,0.0089030312100228,87.38937659765453,0.173836972674903,0.0433873420628708,82.06721559714988,0.9286829272581478,76.90041188297846,6.9528745472029385,2.8122782579886456,3.051931562867238,89.11971623497115,83.93701992857514
accountable,C1,SPK_055,asking_directions,160.67252782504391,22.1206462901405,0.461511810472674,0.0679173819530094,2.3696937038847596,3.657335667042493,1149.7697433514402,0.7566686192789726,0.1587265177223628,84.53521191039357,0.1957787979199077,0.076312866985658,76.36246773380935,0.7496124541808715,76.23844298393634,3.932145273564008,1.652033344585769,1.0079517660235322,68.84533901529264,72.64471844133959
accountant,B2,SPK_049,academic_consultation,182.9852851939384,21.689879625969784,0.5720219204333554,0.211926016996707,2.5509402811052917,3.1278040844273467,765.2120870179257,0.6283401072747803,0.1034133896917178,79.34330713341886,0.2541417655455757,0.0617556155816441,72.8886519654036,0.8738073156320006,67.807105182378,3.847103227588438,1.0222992268831474,-1.4863936332995236,73.65079413650604,69.54817336336643
